date,tsm_usd,twse_twd,usdtwd,twse_usd_per_adr,premium,premium_ma60
2023-02-13,96.11,541.0,30.1808,89.6265,0.0723,0.0328
2023-02-14,97.96,545.0,30.22,90.1721,0.0864,0.0342
2023-02-15,92.76,525.0,30.2487,86.7806,0.0689,0.0347
2023-02-16,90.82,528.0,30.302,87.123,0.0424,0.0346
2023-02-17,90.1,518.0,30.253,85.6113,0.0524,0.035
2023-02-21,87.64,516.0,30.3645,84.9676,0.0315,0.0347
2023-02-22,86.83,507.0,30.4845,83.157,0.0442,0.0348
2023-02-23,90.08,518.0,30.4753,84.9869,0.0599,0.0358
2023-02-24,88.11,511.0,30.283,84.3708,0.0443,0.0363
2023-02-27,87.3,,30.6568,,,0.0368
2023-02-28,87.07,,30.5978,,,0.0365
2023-03-01,88.42,522.0,30.6458,85.1666,0.0382,0.0369
2023-03-02,89.03,519.0,30.5607,84.913,0.0485,0.0376
2023-03-03,89.79,516.0,30.6015,84.3096,0.065,0.0385
2023-03-06,89.58,521.0,30.4986,85.4138,0.0488,0.0391
2023-03-07,88.85,524.0,30.575,85.6909,0.0369,0.0394
2023-03-08,90.83,521.0,30.7263,84.7808,0.0714,0.0399
2023-03-09,88.88,522.0,30.7248,84.9477,0.0463,0.0404
2023-03-10,87.25,513.0,30.8139,83.2417,0.0482,0.0405
2023-03-13,87.74,516.0,30.8287,83.6883,0.0484,0.0406
2023-03-14,89.29,510.0,30.455,83.7301,0.0664,0.0415
2023-03-15,86.7,511.0,30.379,84.1042,0.0309,0.0424
2023-03-16,89.3,505.0,30.52,82.7326,0.0794,0.044
2023-03-17,89.47,518.0,30.549,84.7818,0.0553,0.0451
2023-03-20,90.04,512.0,30.618,83.6109,0.0769,0.0463
2023-03-21,92.5,517.0,30.506,84.7374,0.0916,0.0474
2023-03-22,92.62,533.0,30.4801,87.4341,0.0593,0.0489
2023-03-23,94.59,538.0,30.35,88.6326,0.0672,0.05
2023-03-24,92.79,539.0,30.138,89.422,0.0377,0.0508
2023-03-27,90.66,531.0,30.321,87.5631,0.0354,0.0516
2023-03-28,90.81,525.0,30.163,87.0272,0.0435,0.0515
2023-03-29,92.76,530.0,30.345,87.3291,0.0622,0.0523
2023-03-30,92.47,535.0,30.516,87.6589,0.0549,0.0534
2023-03-31,93.02,533.0,30.352,87.8031,0.0594,0.0537
2023-04-03,92.84,,30.525,,,0.0546
2023-04-04,92.17,,30.4786,,,0.0548
2023-04-05,90.2,,30.3853,,,0.0555
2023-04-06,90.24,530.0,30.5408,86.7692,0.04,0.056
2023-04-10,89.02,529.0,30.393,87.0266,0.0229,0.0559
2023-04-11,89.24,524.0,30.5222,85.8392,0.0396,0.0548
2023-04-12,86.87,520.0,30.4799,85.3021,0.0184,0.0541
2023-04-13,87.05,510.0,30.4465,83.7535,0.0394,0.0534
2023-04-14,87.2,516.0,30.451,84.7263,0.0292,0.0529
2023-04-17,87.99,520.0,30.506,85.2291,0.0324,0.0525
2023-04-18,88.14,515.0,30.4665,84.5191,0.0428,0.0523
2023-04-19,87.23,510.0,30.4519,83.7386,0.0417,0.0521
2023-04-20,89.29,513.0,30.5375,83.9951,0.063,0.0523
2023-04-21,85.37,511.0,30.5593,83.6079,0.0211,0.0517
2023-04-24,84.64,507.0,30.625,82.7755,0.0225,0.0511
2023-04-25,82.29,498.0,30.572,81.4471,0.0103,0.0504
2023-04-26,82.25,491.5,30.6937,80.0653,0.0273,0.0502
2023-04-27,83.67,493.5,30.6283,80.5627,0.0386,0.0497
2023-04-28,84.3,502.0,30.6268,81.9544,0.0286,0.0488
2023-05-01,83.98,,30.746,,,0.0487
2023-05-02,82.96,501.0,30.7288,81.5196,0.0177,0.0484
2023-05-03,82.7,496.0,30.7548,80.6378,0.0256,0.048
2023-05-04,83.49,498.0,30.6468,81.2483,0.0276,0.047
2023-05-05,84.97,500.0,30.6279,81.6249,0.041,0.0468
2023-05-08,85.54,504.0,30.578,82.4122,0.038,0.0461
2023-05-09,85.06,510.0,30.588,83.366,0.0203,0.0456
2023-05-10,84.9,503.0,30.6498,82.056,0.0347,0.0449
2023-05-11,83.43,499.0,30.6144,81.4976,0.0237,0.0437
2023-05-12,83.43,496.0,30.6979,80.7873,0.0327,0.0431
2023-05-15,85.66,495.5,30.81,80.4122,0.0653,0.0435
2023-05-16,85.88,505.0,30.743,82.1325,0.0456,0.0434
2023-05-17,90.88,519.0,30.7778,84.314,0.0779,0.0442
2023-05-18,92.65,530.0,30.7913,86.0633,0.0765,0.0448
2023-05-19,92.58,532.0,30.6903,86.6723,0.0682,0.045
2023-05-22,91.72,531.0,30.62,86.708,0.0578,0.0452
2023-05-23,90.44,530.0,30.661,86.429,0.0464,0.0452
2023-05-24,90.13,525.0,30.8054,85.2123,0.0577,0.0455
2023-05-25,100.95,543.0,30.8084,88.1253,0.1455,0.0474
2023-05-26,103.21,566.0,30.7598,92.0032,0.1218,0.0487
2023-05-30,101.98,566.0,30.536,92.6775,0.1004,0.0493
2023-05-31,98.59,558.0,30.5613,91.2919,0.0799,0.0499
2023-06-01,98.84,551.0,30.6459,89.8978,0.0995,0.051
2023-06-02,98.94,562.0,30.5828,91.8817,0.0768,0.0511
2023-06-05,98.05,555.0,30.667,90.4881,0.0836,0.0518
2023-06-06,99.82,560.0,30.6458,91.3665,0.0925,0.0526
2023-06-07,100.29,568.0,30.6318,92.7141,0.0817,0.0531
2023-06-08,99.94,559.0,30.7129,91.0041,0.0982,0.0537
2023-06-09,102.8,565.0,30.6458,92.1823,0.1152,0.0552
2023-06-12,107.06,574.0,30.661,93.6043,0.1438,0.0564
2023-06-13,106.8,593.0,30.7113,96.5443,0.1062,0.0573
2023-06-14,107.41,590.0,30.578,96.4746,0.1134,0.0579
2023-06-15,105.18,591.0,30.7313,96.156,0.0938,0.058
2023-06-16,104.57,589.0,30.6533,96.0745,0.0884,0.0585
2023-06-20,103.98,583.0,30.7918,94.6681,0.0984,0.059
2023-06-21,101.64,581.0,30.9533,93.8511,0.083,0.0599
2023-06-22,103.13,,30.923,,,0.0603
2023-06-23,101.91,,30.9938,,,0.0606
2023-06-26,100.11,574.0,30.997,92.5896,0.0812,0.061
2023-06-27,102.08,572.0,31.004,92.2462,0.1066,0.0619
2023-06-28,100.92,574.0,30.9935,92.6001,0.0898,0.0625
2023-06-29,100.64,573.0,31.0565,92.2512,0.0909,0.063
2023-06-30,100.92,576.0,31.1173,92.553,0.0904,0.0635
2023-07-03,103.15,579.0,31.146,92.9493,0.1097,0.0643
2023-07-05,100.99,582.0,31.078,93.6354,0.0785,0.065
2023-07-06,99.41,565.0,31.2242,90.4747,0.0988,0.0663
2023-07-07,100.23,565.0,31.3269,90.1781,0.1115,0.0676
2023-07-10,99.77,565.0,31.259,90.374,0.104,0.0691
2023-07-11,101.26,577.0,31.36,91.9962,0.1007,0.0701
2023-07-12,103.9,578.0,31.2655,92.4342,0.124,0.0718
2023-07-13,105.57,585.0,31.0338,94.2521,0.1201,0.0733
2023-07-14,105.14,591.0,30.9578,95.4525,0.1015,0.0744
2023-07-17,104.79,591.0,30.95,95.4766,0.0975,0.0754
2023-07-18,103.15,581.0,30.95,93.8611,0.099,0.076
2023-07-19,103.06,581.0,30.903,94.0038,0.0963,0.0773
2023-07-20,97.86,579.0,31.0433,93.2568,0.0494,0.0778
2023-07-21,97.25,560.0,31.0378,90.2126,0.078,0.079
2023-07-24,98.25,558.0,31.322,89.0748,0.103,0.0803
2023-07-25,100.32,569.0,31.3,90.8946,0.1037,0.0814
2023-07-26,99.41,566.0,31.166,90.8041,0.0948,0.0826
2023-07-27,99.35,569.0,31.214,91.145,0.09,0.0827
2023-07-28,100.86,567.0,31.2963,90.5858,0.1134,0.0844
2023-07-31,99.15,565.0,31.3535,90.1016,0.1004,0.0857
2023-08-01,98.4,567.0,31.3989,90.2898,0.0898,0.0867
2023-08-02,95.7,561.0,31.595,88.7799,0.0779,0.0874
2023-08-03,94.98,,31.6301,,,0.0882
2023-08-04,96.16,554.0,31.6405,87.546,0.0984,0.0896
2023-08-07,96.35,558.0,31.652,88.1461,0.0931,0.0906
2023-08-08,94.49,552.0,31.6655,87.1611,0.0841,0.0917
2023-08-09,93.98,554.0,31.7955,87.1192,0.0788,0.0925
2023-08-10,94.8,551.0,31.709,86.8839,0.0911,0.093
2023-08-11,91.99,546.0,31.7415,86.0073,0.0696,0.0934
2023-08-14,93.07,541.0,31.894,84.8122,0.0974,0.0937
2023-08-15,91.68,542.0,31.904,84.9423,0.0793,0.0938
2023-08-16,91.78,542.0,31.8649,85.0466,0.0792,0.094
2023-08-17,91.64,544.0,31.9128,85.2323,0.0752,0.0943
2023-08-18,91.1,539.0,31.8964,84.4923,0.0782,0.0948
2023-08-21,92.56,537.0,31.902,84.164,0.0998,0.0956
2023-08-22,92.24,541.0,31.9162,84.7532,0.0883,0.0946
2023-08-23,94.22,552.0,31.977,86.312,0.0916,0.094
2023-08-24,92.53,564.0,31.8558,88.5239,0.0453,0.0931
2023-08-25,93.1,546.0,31.8141,85.811,0.0849,0.0932
2023-08-28,94.0,549.0,31.812,86.2882,0.0894,0.093
2023-08-29,95.08,552.0,31.818,86.7434,0.0961,0.0933
2023-08-30,94.78,555.0,31.767,87.3548,0.085,0.0933
2023-08-31,93.57,549.0,31.7988,86.324,0.0839,0.0932
2023-09-01,93.19,548.0,31.8078,86.1424,0.0818,0.0932
2023-09-05,94.6,552.0,31.8578,86.635,0.0919,0.0931
2023-09-06,92.26,550.0,31.9045,86.1947,0.0704,0.0923
2023-09-07,90.05,542.0,31.9339,84.8628,0.0611,0.0908
2023-09-08,89.64,539.0,32.0314,84.1362,0.0654,0.0901
2023-09-11,89.6,536.0,32.085,83.5281,0.0727,0.0894
2023-09-12,90.48,544.0,31.9065,85.2491,0.0614,0.0888
2023-09-13,91.22,541.0,31.9638,84.627,0.0779,0.0887
2023-09-14,91.47,550.0,31.8949,86.2207,0.0609,0.088
2023-09-15,89.25,558.0,31.8689,87.5462,0.0195,0.0869
2023-09-18,88.83,540.0,31.878,84.6979,0.0488,0.0862
2023-09-19,88.17,538.0,31.8985,84.33,0.0455,0.0855
2023-09-20,87.29,535.0,31.98,83.646,0.0436,0.0849
2023-09-21,85.36,527.0,32.0089,82.3209,0.0369,0.0837
2023-09-22,85.64,522.0,32.138,81.2123,0.0545,0.0831
2023-09-25,86.24,525.0,32.131,81.6968,0.0556,0.0825
2023-09-26,84.29,519.0,32.1028,80.8341,0.0428,0.0817
2023-09-27,85.44,522.0,32.1898,81.0816,0.0538,0.0808
2023-09-28,86.41,523.0,32.2258,81.1462,0.0649,0.0805
2023-09-29,86.9,,32.0608,,,0.0802
2023-10-02,87.65,533.0,32.245,82.6485,0.0605,0.0793
2023-10-03,85.41,529.0,32.3068,81.8713,0.0432,0.0783
2023-10-04,86.67,520.0,32.3117,80.4662,0.0771,0.0779
2023-10-05,87.03,528.0,32.2912,81.756,0.0645,0.0769
2023-10-06,89.29,532.0,32.2037,82.5992,0.081,0.0762
2023-10-09,88.99,,32.118,,,0.0757
2023-10-10,90.61,,32.1373,,,0.0754
2023-10-11,92.0,544.0,32.0165,84.9562,0.0829,0.0751
2023-10-12,92.42,550.0,32.0592,85.7788,0.0774,0.0747
2023-10-13,90.46,553.0,32.1698,85.9502,0.0525,0.0748
2023-10-16,91.22,545.0,32.1949,84.6407,0.0777,0.0748
2023-10-17,91.0,551.0,32.1865,85.5949,0.0631,0.0741
2023-10-18,89.6,540.0,32.325,83.5267,0.0727,0.0735
2023-10-19,92.91,546.0,32.3953,84.2715,0.1025,0.0737
2023-10-20,91.31,556.0,32.3483,85.9396,0.0625,0.0732
2023-10-23,91.11,544.0,32.332,84.1272,0.083,0.0726
2023-10-24,91.64,544.0,32.236,84.3777,0.0861,0.0724
2023-10-25,87.64,544.0,32.204,84.4616,0.0376,0.0714
2023-10-26,87.45,531.0,32.3803,81.9943,0.0665,0.0712
2023-10-27,85.99,533.0,32.3589,82.3576,0.0441,0.0708
2023-10-30,86.06,532.0,32.414,82.0633,0.0487,0.0699
2023-10-31,86.31,529.0,32.2475,82.0219,0.0523,0.0692
2023-11-01,87.8,528.0,32.4029,81.4742,0.0776,0.0691
2023-11-02,90.48,547.0,32.3768,84.4741,0.0711,0.0689
2023-11-03,91.79,549.0,32.159,85.3571,0.0754,0.0686
2023-11-06,92.6,550.0,32.0894,85.6981,0.0805,0.0688
2023-11-07,92.41,555.0,32.102,86.4432,0.069,0.0683
2023-11-08,92.0,556.0,32.0802,86.6578,0.0616,0.068
2023-11-09,91.62,557.0,32.216,86.4477,0.0598,0.0677
2023-11-10,97.44,557.0,32.2535,86.3472,0.1285,0.0686
2023-11-13,96.42,571.0,32.3458,88.2649,0.0924,0.0689
2023-11-14,98.91,572.0,32.2445,88.6973,0.1151,0.0691
2023-11-15,98.8,581.0,32.077,90.5633,0.0909,0.0692
2023-11-16,98.54,583.0,32.0086,91.0693,0.082,0.069
2023-11-17,99.58,580.0,31.837,91.089,0.0932,0.0699
2023-11-20,99.96,577.0,31.7347,90.91,0.0995,0.0701
2023-11-21,98.41,585.0,31.468,92.9516,0.0587,0.0696
2023-11-22,98.65,577.0,31.374,91.9551,0.0728,0.0692
2023-11-24,97.83,575.0,31.614,90.9407,0.0758,0.069
2023-11-27,97.21,568.0,31.636,89.7711,0.0829,0.069
2023-11-28,97.98,575.0,31.525,91.1975,0.0744,0.0689
2023-11-29,98.88,574.0,31.272,91.7754,0.0774,0.0686
2023-11-30,97.31,577.0,31.069,92.8578,0.0479,0.0682
2023-12-01,98.55,579.0,31.374,92.2739,0.068,0.0683
2023-12-04,97.01,574.0,31.189,92.0196,0.0542,0.0681
2023-12-05,96.69,570.0,31.4236,90.6962,0.0661,0.068
2023-12-06,97.85,570.0,31.516,90.4303,0.082,0.0684
2023-12-07,99.29,566.0,31.4891,89.8724,0.1048,0.0689
2023-12-08,100.35,570.0,31.427,90.6864,0.1066,0.0697
2023-12-11,100.95,574.0,31.4095,91.3736,0.1048,0.0712
2023-12-12,101.6,578.0,31.328,92.2497,0.1014,0.0721
2023-12-13,102.12,577.0,31.4731,91.6656,0.114,0.0733
2023-12-14,103.45,582.0,31.157,93.398,0.1076,0.0744
2023-12-15,102.54,585.0,31.1843,93.7972,0.0932,0.0754
2023-12-18,102.93,585.0,31.3478,93.308,0.1031,0.0762
2023-12-19,103.87,585.0,31.375,93.2271,0.1142,0.0773
2023-12-20,100.04,585.0,31.27,93.5401,0.0695,0.0777
2023-12-21,102.55,577.0,31.31,92.1431,0.1129,0.0788
2023-12-22,103.15,582.0,31.193,93.2902,0.1057,0.0795
2023-12-26,104.45,586.0,31.1197,94.1526,0.1094,0.08
2023-12-27,104.65,592.0,30.943,95.6598,0.094,0.0806
2023-12-28,104.7,593.0,30.8457,96.1236,0.0892,0.0814
2023-12-29,104.0,593.0,30.698,96.5861,0.0768,0.0814
2024-01-02,101.53,593.0,30.6686,96.6787,0.0502,0.0811
2024-01-03,100.17,578.0,30.879,93.5911,0.0703,0.0809
2024-01-04,99.13,580.0,31.0419,93.4221,0.0611,0.0806
2024-01-05,99.61,576.0,31.054,92.7417,0.0741,0.0805
2024-01-08,102.24,583.0,30.952,94.1781,0.0856,0.0805
2024-01-09,101.89,586.0,30.721,95.3745,0.0683,0.0804
2024-01-10,100.8,584.0,31.0611,94.0083,0.0722,0.0807
2024-01-11,101.22,586.0,31.1178,94.1583,0.075,0.0807
2024-01-12,101.24,584.0,30.894,94.5167,0.0711,0.0808
2024-01-16,101.67,580.0,31.195,92.9636,0.0937,0.0812
2024-01-17,102.95,581.0,31.458,92.3453,0.1148,0.0814
2024-01-18,113.03,588.0,31.5425,93.2076,0.2127,0.0839
2024-01-19,114.2,626.0,31.5806,99.1115,0.1522,0.085
2024-01-22,113.03,626.0,31.3838,99.733,0.1333,0.0858
2024-01-23,114.13,628.0,31.368,100.102,0.1401,0.0875
2024-01-24,116.52,627.0,31.395,99.8567,0.1669,0.0892
2024-01-25,116.56,642.0,31.292,102.5821,0.1363,0.0907
2024-01-26,117.26,644.0,31.315,102.8261,0.1404,0.0922
2024-01-29,116.98,648.0,31.2731,103.6034,0.1291,0.0935
2024-01-30,116.06,642.0,31.185,102.9341,0.1275,0.0944
2024-01-31,112.96,628.0,31.1591,100.7731,0.1209,0.0952
2024-02-01,113.39,628.0,31.245,100.4961,0.1283,0.0961
2024-02-02,115.75,635.0,31.234,101.652,0.1387,0.097
2024-02-05,118.79,646.0,31.3258,103.1099,0.1521,0.0984
2024-02-06,119.38,,31.3403,,,0.099
2024-02-07,124.98,,31.202,,,0.0997
2024-02-08,133.73,,31.3668,,,0.0992
2024-02-09,133.11,,31.3033,,,0.0993
2024-02-12,130.46,,31.3678,,,0.0991
2024-02-13,127.55,,31.2884,,,0.0992
2024-02-14,129.27,,31.4687,,,0.0995
2024-02-15,129.03,697.0,31.3451,111.1817,0.1605,0.1008
2024-02-16,126.69,683.0,31.2627,109.2356,0.1598,0.1019
2024-02-20,125.33,687.0,31.4021,109.3876,0.1457,0.1036
2024-02-21,125.34,681.0,31.3778,108.5162,0.155,0.1051
2024-02-22,129.07,692.0,31.4263,110.0989,0.1723,0.107
2024-02-23,129.53,697.0,31.454,110.7967,0.1691,0.1086
2024-02-26,130.64,698.0,31.602,110.4361,0.1829,0.1106
2024-02-27,128.59,698.0,31.5487,110.6226,0.1624,0.1122
2024-02-28,127.38,,31.576,,,0.1135
2024-02-29,128.67,690.0,31.6479,109.012,0.1803,0.1156
2024-03-01,133.9,689.0,31.6149,108.9676,0.2288,0.119
2024-03-04,138.26,725.0,31.5593,114.8631,0.2037,0.1216
2024-03-05,134.97,730.0,31.5093,115.8388,0.1652,0.1232
2024-03-06,141.57,735.0,31.5405,116.5169,0.215,0.1253
2024-03-07,149.2,760.0,31.464,120.7729,0.2354,0.1278
2024-03-08,146.37,784.0,31.4348,124.7026,0.1738,0.1292
2024-03-11,139.02,766.0,31.453,121.769,0.1417,0.1299
2024-03-12,144.4,770.0,31.3622,122.7592,0.1763,0.1311
2024-03-13,142.14,779.0,31.3988,124.0493,0.1458,0.1319
2024-03-14,139.62,784.0,31.4066,124.8145,0.1186,0.1323
2024-03-15,136.98,753.0,31.526,119.4252,0.147,0.1332
2024-03-18,136.64,764.0,31.6037,120.8719,0.1305,0.1335
2024-03-19,134.87,762.0,31.641,120.4134,0.1201,0.1345
2024-03-20,136.75,758.0,31.7304,119.4438,0.1449,0.1351
2024-03-21,139.45,784.0,31.7622,123.4171,0.1299,0.1356
2024-03-22,140.54,785.0,31.883,123.1064,0.1416,0.1362
2024-03-25,140.23,780.0,31.935,122.1231,0.1483,0.1372
2024-03-26,138.84,782.0,31.734,123.2117,0.1268,0.1379
2024-03-27,136.69,779.0,31.8853,122.1566,0.119,0.1388
2024-03-28,136.05,769.0,31.9794,120.2336,0.1315,0.1403
2024-04-01,141.49,770.0,31.934,120.5612,0.1736,0.1423
2024-04-02,140.22,790.0,32.015,123.3797,0.1365,0.1438
2024-04-03,142.0,780.0,32.039,121.7266,0.1665,0.1455
2024-04-04,139.66,,31.9687,,,0.1467
2024-04-05,141.36,,32.048,,,0.1483
2024-04-08,142.79,783.0,32.1112,121.9201,0.1712,0.1503
2024-04-09,145.4,819.0,32.0728,127.6783,0.1388,0.1515
2024-04-10,146.22,815.0,31.9662,127.4784,0.147,0.1531
2024-04-11,147.2,820.0,32.183,127.3965,0.1554,0.1543
2024-04-12,142.52,818.0,32.2245,126.9221,0.1229,0.1544
2024-04-15,140.14,806.0,32.254,124.9457,0.1216,0.1526
2024-04-16,139.8,788.0,32.3888,121.647,0.1492,0.1526
2024-04-17,139.03,804.0,32.4979,123.7003,0.1239,0.1524
2024-04-18,132.27,804.0,32.338,124.312,0.064,0.1509
2024-04-19,127.7,750.0,32.4159,115.684,0.1039,0.1496
2024-04-22,129.75,742.0,32.504,114.1398,0.1368,0.1496
2024-04-23,133.43,754.0,32.583,115.7045,0.1532,0.1499
2024-04-24,132.97,783.0,32.5035,120.4486,0.104,0.1494
2024-04-25,136.58,766.0,32.6273,117.3864,0.1635,0.1501
2024-04-26,138.3,782.0,32.531,120.1931,0.1506,0.1507
2024-04-29,138.5,795.0,32.559,122.0861,0.1344,0.1508
2024-04-30,137.34,790.0,32.434,121.7858,0.1277,0.1506
2024-05-01,134.94,,32.6138,,,0.1505
2024-05-02,136.23,772.0,32.476,118.857,0.1462,0.1505
2024-05-03,141.56,780.0,32.346,120.5713,0.1741,0.1509
2024-05-06,142.83,786.0,32.2769,121.7589,0.1731,0.1513
2024-05-07,141.11,800.0,32.263,123.981,0.1382,0.1511
2024-05-08,143.6,802.0,32.3638,123.9039,0.159,0.1512
2024-05-09,142.79,796.0,32.333,123.0941,0.16,0.1514
2024-05-10,149.26,802.0,32.3388,123.9997,0.2037,0.1523
2024-05-13,146.41,819.0,32.424,126.2953,0.1593,0.1523
2024-05-14,151.95,825.0,32.3715,127.4269,0.1924,0.1529
2024-05-15,155.58,839.0,32.3137,129.8211,0.1984,0.1538
2024-05-16,152.23,841.0,32.0313,131.2778,0.1596,0.1539
2024-05-17,151.68,835.0,32.1238,129.966,0.1671,0.1538
2024-05-20,153.55,835.0,32.164,129.8035,0.1829,0.1541
2024-05-21,153.67,841.0,32.2058,130.5665,0.1769,0.154
2024-05-22,156.15,864.0,32.2348,134.0167,0.1652,0.154
2024-05-23,157.09,875.0,32.2239,135.7688,0.157,0.1541
2024-05-24,160.0,867.0,32.2208,134.5404,0.1892,0.1542
2024-05-28,159.41,865.0,32.07,134.8612,0.182,0.1534
2024-05-29,154.34,857.0,32.1738,133.1829,0.1589,0.1526
2024-05-30,152.96,838.0,32.377,129.4129,0.182,0.1529
2024-05-31,151.04,821.0,32.3564,126.8683,0.1905,0.1525
2024-06-03,154.95,846.0,32.465,130.2942,0.1892,0.1517
2024-06-04,152.47,839.0,32.3143,129.8187,0.1745,0.1517
2024-06-05,162.92,854.0,32.3288,132.0804,0.2335,0.1533
2024-06-06,162.07,894.0,32.252,138.5961,0.1694,0.1532
2024-06-07,164.39,879.0,32.2089,136.453,0.2047,0.1542
2024-06-10,168.16,,32.405,,,0.1548
2024-06-11,165.71,883.0,32.334,136.5436,0.2136,0.156
2024-06-12,172.98,909.0,32.3158,140.6433,0.2299,0.1578
2024-06-13,172.91,919.0,32.201,142.6974,0.2117,0.1594
2024-06-14,172.51,922.0,32.299,142.7289,0.2087,0.1606
2024-06-17,177.24,921.0,32.349,142.3537,0.2451,0.1626
2024-06-18,179.69,943.0,32.301,145.9707,0.231,0.1642
2024-06-20,175.38,981.0,32.3808,151.4787,0.1578,0.1644
2024-06-21,173.96,970.0,32.341,149.9644,0.16,0.165
2024-06-24,167.81,940.0,32.363,145.2276,0.1555,0.1657
2024-06-25,172.6,945.0,32.3215,146.1875,0.1807,0.1665
2024-06-26,172.07,960.0,32.4735,147.8128,0.1641,0.1664
2024-06-27,171.63,960.0,32.5823,147.3193,0.165,0.1669
2024-06-28,173.81,966.0,32.522,148.5149,0.1703,0.1669
2024-07-01,172.33,968.0,32.504,148.9047,0.1573,0.1668
2024-07-02,175.7,960.0,32.5217,147.5938,0.1904,0.1672
2024-07-03,182.49,979.0,32.5728,150.2788,0.2143,0.1679
2024-07-05,183.99,1005.0,32.5066,154.584,0.1902,0.1688
2024-07-08,186.63,1035.0,32.393,159.7567,0.1682,0.1692
2024-07-09,184.52,1040.0,32.471,160.1429,0.1522,0.1691
2024-07-10,191.05,1045.0,32.5075,160.7321,0.1886,0.1703
2024-07-11,184.5,1080.0,32.5869,165.7108,0.1134,0.1701
2024-07-12,187.35,1040.0,32.3868,160.5592,0.1669,0.1704
2024-07-15,185.22,1040.0,32.548,159.764,0.1593,0.171
2024-07-16,186.04,1055.0,32.574,161.939,0.1488,0.1725
2024-07-17,171.2,1030.0,32.5633,158.1535,0.0825,0.1721
2024-07-18,171.87,1005.0,32.4908,154.6592,0.1113,0.1717
2024-07-19,165.77,970.0,32.639,148.5952,0.1156,0.171
2024-07-22,169.35,939.0,32.781,143.2232,0.1824,0.1724
2024-07-23,169.82,979.0,32.8085,149.1991,0.1382,0.1719
2024-07-24,159.8,,32.7513,,,0.1723
2024-07-25,160.28,,32.7148,,,0.173
2024-07-26,161.94,924.0,32.643,141.5311,0.1442,0.1733
2024-07-29,160.01,944.0,32.798,143.9112,0.1119,0.1722
2024-07-30,154.54,940.0,32.8493,143.0776,0.0801,0.1711
2024-07-31,165.8,934.0,32.7615,142.5454,0.1631,0.1709
2024-08-01,158.18,960.0,32.5723,147.3645,0.0734,0.1691
2024-08-02,149.86,903.0,32.7165,138.0038,0.0859,0.1682
2024-08-05,147.95,815.0,32.5889,125.0426,0.1832,0.1686
2024-08-06,155.39,880.0,32.679,134.643,0.1541,0.1685
2024-08-07,155.04,920.0,32.778,140.338,0.1048,0.1668
2024-08-08,164.55,896.0,32.65,137.2129,0.1992,0.1675
2024-08-09,167.12,934.0,32.4102,144.0904,0.1598,0.1669
2024-08-12,167.63,940.0,32.435,144.9052,0.1568,0.1662
2024-08-13,172.34,941.0,32.239,145.9413,0.1809,0.1666
2024-08-14,169.97,948.0,32.305,146.7265,0.1584,0.1664
2024-08-15,173.96,943.0,31.995,147.3668,0.1805,0.1664
2024-08-16,174.54,969.0,32.4425,149.3411,0.1687,0.1662
2024-08-19,175.45,973.0,32.1355,151.3902,0.1589,0.1661
2024-08-20,172.04,973.0,31.9105,152.4577,0.1284,0.1656
2024-08-21,171.44,958.0,31.895,150.1803,0.1416,0.1648
2024-08-22,166.44,951.0,31.695,150.0237,0.1094,0.1635
2024-08-23,171.28,949.0,32.035,148.1192,0.1564,0.1635
2024-08-26,169.07,950.0,31.7545,149.5851,0.1303,0.1625
2024-08-27,170.55,942.0,31.809,148.0713,0.1518,0.1619
2024-08-28,169.2,964.0,31.695,152.0745,0.1126,0.1605
2024-08-29,169.15,943.0,31.983,147.4221,0.1474,0.16
2024-08-30,171.7,944.0,31.858,148.1574,0.1589,0.1587
2024-09-03,160.49,940.0,31.931,147.1924,0.0903,0.1574
2024-09-04,160.87,889.0,31.981,138.9888,0.1574,0.1565
2024-09-05,163.7,902.0,31.955,141.136,0.1599,0.1566
2024-09-06,156.82,918.0,32.007,143.4061,0.0935,0.1545
2024-09-09,162.78,899.0,32.0259,140.3551,0.1598,0.1533
2024-09-10,162.43,904.0,32.108,140.7749,0.1538,0.1523
2024-09-11,170.23,901.0,32.158,140.0896,0.2152,0.1524
2024-09-12,171.43,940.0,32.107,146.3855,0.1711,0.1511
2024-09-13,172.5,947.0,31.923,148.3257,0.163,0.15
2024-09-16,169.08,947.0,31.938,148.256,0.1405,0.1497
2024-09-17,167.35,,31.863,,,0.1495
2024-09-18,167.28,941.0,31.9395,147.3098,0.1356,0.1491
2024-09-19,176.22,960.0,31.779,151.0431,0.1667,0.1489
2024-09-20,174.08,973.0,31.768,153.1415,0.1367,0.1484
2024-09-23,174.76,977.0,31.989,152.7087,0.1444,0.148
2024-09-24,181.97,987.0,31.933,154.5423,0.1775,0.1482
2024-09-25,182.35,1005.0,31.7,158.5173,0.1503,0.1481
2024-09-26,186.83,1015.0,31.863,159.2756,0.173,0.1477
2024-09-27,177.97,1000.0,31.46,158.932,0.1198,0.1461
2024-09-30,173.67,957.0,31.575,151.5439,0.146,0.1453
2024-10-01,172.07,972.0,31.58,153.8949,0.1181,0.1444
2024-10-02,175.8,,31.762,,,0.1443
2024-10-03,179.48,,31.812,,,0.1435
2024-10-04,181.16,977.0,32.018,152.5704,0.1874,0.1448
2024-10-07,184.51,1005.0,32.34,155.3803,0.1875,0.1452
2024-10-08,186.05,1010.0,32.1218,157.2141,0.1834,0.1456
